WaterYear,Flow_max,Flow_min,EWRProportion_max,EWRProportion_min,HeadTurbine1_max,HeadTurbine1_min,LevelTailwater_max,LevelTailwater_min,Power_max,Power_min,Energy,CapFactor,Prop4Units,Prop3Units,Prop2Units,Prop1Units,Prop0Units,Days0Units,Exceedance
1924,3456.9284003276725,111.13312449457777,0.8728270751060605,0.052937168146917346,25.908305217311995,13.98274625161794,974.5803517552673,964.4019724130517,194.66428743612008,0.0,851034.7460516981,0.5397226953651053,0.40821917808219177,0.03561643835616438,0.1095890410958904,0.4191780821917808,0.0273972602739726,10,
1925,4504.008835805155,157.20546447466663,0.5660394740627723,0.04063047091409317,25.85541437363599,12.051136311582084,976.5119616953032,964.4019724130517,198.7036100449228,22.79922305846644,790096.5025876429,0.5010759148830815,0.3178082191780822,0.07671232876712329,0.18904109589041096,0.41643835616438357,0.0,0,
1926,3305.305418849375,192.5343690235045,0.49624344552634775,0.06565202681800608,25.93723421772949,14.293089994343362,974.2700080125419,964.4019724130517,195.76037513409827,21.165376788990404,881826.2404960279,0.5592505330390841,0.3780821917808219,0.06027397260273973,0.1780821917808219,0.3835616438356164,0.0,0,
1927,2256.674509148625,178.80001308800567,0.4730668285752787,0.06558322850725865,25.89038578340994,16.73330552354055,971.8297924833447,964.4019724130517,194.1868042952726,22.9578539895568,848922.1634359614,0.5383829042592347,0.3041095890410959,0.10684931506849316,0.1780821917808219,0.4136986301369863,0.0,0,
1928,1587.0354045052177,195.867340229906,0.5024468312765746,0.09325563851938215,25.88750871868044,18.666093692370126,969.8970043145151,964.4059625624903,197.7520341122905,23.380652609615847,764295.5159588653,0.4847130365035929,0.1726027397260274,0.14520547945205478,0.21095890410958903,0.4712328767123288,0.0,0,
1929,2191.093871216848,186.00555523962726,0.45494961644897386,0.0876274643100392,25.89038578340994,16.90694274051323,971.656155266372,964.4019724130517,197.99587099644685,25.055673268640255,892301.7312955183,0.5658940457226778,0.2465753424657534,0.1643835616438356,0.2602739726027397,0.3287671232876712,0.0,0,
1930,3353.048964052125,203.00358413649516,0.5642393856687444,0.054244490235681675,25.615132776210544,14.194397166972365,974.3687008399129,964.7061442089033,197.6191035282177,23.882852519930125,830668.2877462286,0.5268063722388563,0.27945205479452057,0.11232876712328767,0.2328767123287671,0.37534246575342467,0.0,0,
1931,3801.48145691918,237.50038393032366,0.4804489851084849,0.06287022643895568,25.518026473561868,13.308969840949615,975.2541281659356,964.7351677262637,196.46725343402656,30.05736849110471,926092.2819168785,0.5873238723470817,0.3643835616438356,0.09863013698630137,0.18356164383561643,0.3561643835616438,0.0,0,
1932,1617.226635298898,186.00555523962726,0.49523315059132844,0.08915416171129707,25.936360070942246,18.57035849145946,969.9927395154258,964.4059625624903,198.7036100449228,21.251265156510865,781202.4292311773,0.49543533056264416,0.20821917808219179,0.14520547945205478,0.18082191780821918,0.4657534246575342,0.0,0,
1933,5586.540190597635,157.20546447466663,0.5068075741059558,0.04278139811868647,25.888803234350398,10.405568738983177,978.211754091179,964.4019724130517,197.00390120001913,18.532418325274172,813035.165773526,0.5156235196432813,0.32602739726027397,0.12054794520547946,0.1589041095890411,0.39452054794520547,0.0,0,
1934,3274.864603569636,178.6711172442791,0.5301495011775911,0.07170128949115992,25.936360070942246,14.356493747737161,974.2066042591481,964.4019724130517,193.63184064464488,18.26366575976924,884082.9159858978,0.5606817072462569,0.33424657534246577,0.10410958904109589,0.19726027397260273,0.3643835616438356,0.0,0,
1935,2497.1685761110707,186.87643787790543,0.49765503375423376,0.06178918899837187,25.92929685981923,16.120775165040712,972.4423228418445,964.4059625624903,195.81606610944078,20.16988576477686,835240.1869718132,0.5297058517071367,0.28493150684931506,0.10684931506849316,0.18356164383561643,0.4273972602739726,0.0,0,
1936,3602.7094443816422,203.00358413649516,0.5422034704511887,0.05026222641920746,25.622710024768477,13.692554305395177,974.8705437014901,964.7061442089033,194.98259294705778,22.76543002943135,856271.0086956009,0.5430435113493156,0.3917808219178082,0.06027397260273973,0.1643835616438356,0.3835616438356164,0.0,0,0.55
1937,3223.0963795525877,224.05894827294208,0.5530038154093129,0.04591857722248583,25.567348829928942,14.465190781693835,974.0979072251914,964.7173176259,196.63363536534476,26.618267841163316,862117.669659552,0.5467514394086453,0.2958904109589041,0.11506849315068493,0.2191780821917808,0.3698630136986301,0.0,0,
1938,2867.6342842249555,218.92863712668117,0.4968413020949814,0.06987091375399375,25.583466332036,15.243229679145728,973.3198683277395,964.7125435595109,195.52944920245977,26.163014302826436,847271.8551502975,0.5373362856102851,0.30684931506849317,0.09315068493150686,0.1917808219178082,0.40821917808219177,0.0,0,
1939,5261.463646745377,215.06106642327626,0.5429950301533902,0.04671190298946674,25.594547282464266,10.863724330991275,977.7271675006199,964.7097697518583,194.98259294705778,25.401523255675905,915443.0283242407,0.5805701600229837,0.4054794520547945,0.1232876712328767,0.1780821917808219,0.2958904109589041,0.0,0,0.2
1940,3353.048964052125,224.05894827294208,0.52664712081151,0.054577192865936076,25.609737075692205,14.194397166972365,974.3687008399129,964.7173176259,195.52944920245977,22.76578777459937,891200.9574877134,0.5651959395533444,0.36164383561643837,0.0547945205479452,0.20273972602739726,0.38082191780821917,0.0,0,
1941,2191.093871216848,186.87643787790543,0.47782407592754284,0.06754617040565522,25.887661327604373,16.90694274051323,971.656155266372,964.4019724130517,197.7520341122905,22.76543002943135,779518.4490835773,0.49436735735894044,0.2191780821917808,0.10410958904109589,0.2191780821917808,0.4575342465753425,0.0,0,
1942,1703.9411272214982,170.50934056548053,0.45494961644897386,0.08685746099768929,25.890562723209438,18.300444503548718,970.2626535033365,964.4019724130517,197.6191035282177,25.156254058353674,828425.2820790237,0.5253838673763468,0.2493150684931507,0.09315068493150686,0.25753424657534246,0.4,0.0,0,
1943,2527.506592967073,178.6711172442791,0.46052559664560355,0.08109277578938061,25.9260688222813,16.046045964300063,972.5170520425852,964.4019724130517,197.25586941116254,22.929879543647594,868575.9210337218,0.5508472355617211,0.3561643835616438,0.07397260273972603,0.15616438356164383,0.41643835616438357,0.0,0,0.45
1944,3888.545558628648,192.5343690235045,0.5509505098361465,0.05960583912933698,25.890562723209438,13.145103738640799,975.4179942682445,964.4019724130517,193.96849400667276,25.07582314516123,818312.9734388244,0.51897068330722,0.3041095890410959,0.10136986301369863,0.20821917808219179,0.3863013698630137,0.0,0,
1945,1587.0354045052177,195.46857671261643,0.49088992169915985,0.09537057789533121,25.93723421772949,18.666093692370126,969.8970043145151,964.4019724130517,197.7520341122905,21.87022362112719,891855.4989900349,0.5656110470510115,0.29863013698630136,0.12602739726027398,0.1506849315068493,0.4246575342465753,0.0,0,0.30000000000000004
1946,4620.964774924961,194.9496057331377,0.4827001697120674,0.04683229189016569,25.890562723209438,11.854820917599525,976.7082770892857,964.4019724130517,192.95242736737242,27.340062065979115,855611.0658042292,0.5426249783131845,0.3589041095890411,0.1178082191780822,0.18082191780821918,0.3424657534246575,0.0,0,
1947,6171.937792156593,263.12709498041704,0.49052367972508526,0.03872365666156347,25.423056039470048,9.628078724969967,979.0368410279822,964.786846569914,195.86051372078188,0.0,828359.278748849,0.5253420083389454,0.3835616438356164,0.10136986301369863,0.1780821917808219,0.3178082191780822,0.021917808219178082,8,0.7000000000000001
1948,898.723486443178,194.9496057331377,0.46678729950635517,0.13794705584427822,25.9260688222813,22.017316522628196,967.4196461056599,964.4019724130517,153.947663780655,22.587804457770567,652820.8351249039,0.4140162576895636,0.0,0.18904109589041096,0.35342465753424657,0.4575342465753425,0.0,0,
1949,5181.686386404008,170.50934056548053,0.53898841900578,0.031263953068457494,25.890052267600087,10.979320723998583,977.605084657906,964.4019724130517,193.48647938365997,20.920814241428467,779055.2525248255,0.49407360002842815,0.36164383561643837,0.06027397260273973,0.1780821917808219,0.4,0.0,0,0.9
1950,4403.481554297618,194.9496057331377,0.5025961560499425,0.052937168146917346,25.890562723209438,12.222653087174493,976.3404449197108,964.4019724130517,196.4051030084858,27.340062065979115,870687.9736950094,0.5521866905726848,0.3698630136986301,0.08493150684931507,0.20821917808219179,0.336986301369863,0.0,0,
1951,6171.937792156593,254.14597249815805,0.4804489851084849,0.03975172053474835,25.4757412924716,9.628078724969967,979.0368410279822,964.7664342502757,195.52944920245977,0.0,848285.7941311451,0.5379793214936233,0.4191780821917808,0.038356164383561646,0.1643835616438356,0.3506849315068493,0.030136986301369864,11,0.6000000000000001
1952,5885.90612387302,218.92863712668117,0.48344191032770295,0.04500579464227104,25.583466332036,10.00075916399858,978.6409042121004,964.7125435595109,194.9601988795176,27.01140910173587,858688.1634767419,0.5445764608553665,0.3780821917808219,0.0958904109589041,0.2465753424657534,0.27945205479452057,0.0,0,
1953,3816.10238252615,259.3693801107636,0.5320597209318507,0.05754923566788034,25.514419681214967,13.28127969605221,975.281818310833,964.778031697807,196.46725343402656,26.520278457304034,922034.3653336369,0.5847503585322406,0.3726027397260274,0.11232876712328767,0.19452054794520549,0.32054794520547947,0.0,0,
1954,3801.48145691918,211.232465418376,0.47971527146882975,0.06071043005105127,25.6045675931391,13.308969840949615,975.2541281659356,964.7077660327614,193.63184064464488,25.048991596085095,940109.7969886215,0.5962137220881668,0.4438356164383562,0.07945205479452055,0.16164383561643836,0.3150684931506849,0.0,0,
1955,5673.759846821428,249.43621677169185,0.44099450121424283,0.0517208010969703,25.497062203923413,10.285999437275407,978.3384149614753,964.7566706840378,196.46725343402656,30.785617441610256,907637.5209980377,0.5756199397501507,0.4438356164383562,0.10684931506849316,0.2219178082191781,0.23013698630136986,0.0,0,
1956,9153.10175319062,291.0139148345758,0.504638073230086,0.026111367102052432,25.35398062236431,7.192792240336033,981.967050187315,964.8628612097116,194.76617329122334,0.0,805228.1236016381,0.5106723259777005,0.2547945205479452,0.10136986301369863,0.29315068493150687,0.2876712328767123,0.06301369863013699,23,
1957,9911.75881916953,281.3319839673027,0.43920698266699404,0.01987538272410324,25.334835466309542,6.9770322420238955,982.364887881462,964.834540713074,194.21521601093548,0.0,762136.1927032548,0.4833436026783706,0.3013698630136986,0.07671232876712329,0.21643835616438356,0.25205479452054796,0.15342465753424658,56,
1958,4429.192098649554,243.5488674436673,0.48450235568142536,0.05258341041543515,25.540882901108585,12.178536778304377,976.3845612285809,964.745456268734,194.97666090640584,27.76712013589491,960940.3617944993,0.6094243796261412,0.3452054794520548,0.17534246575342466,0.2,0.27945205479452057,0.0,0,
1959,4620.964774924961,195.46857671261643,0.5374092990330406,0.058587500326492785,25.93723421772949,11.854820917599525,976.7082770892857,964.4019724130517,197.6191035282177,21.165376788990404,841756.4038316247,0.5338384093300511,0.32054794520547947,0.1178082191780822,0.19452054794520549,0.3698630136986301,0.0,0,0.65
1960,6085.073123641936,203.00358413649516,0.47782407592754284,0.03465790731632095,25.622710024768477,9.73986456270275,978.9179924846464,964.7061442089033,194.1868042952726,0.0,847968.6622346282,0.5377781977642239,0.3452054794520548,0.11506849315068493,0.2219178082191781,0.2876712328767123,0.030136986301369864,11,
1961,5567.925284372021,265.99233731658796,0.4238981728333419,0.04612398014420581,25.41790870355795,10.431266452421099,978.1845428555606,964.7938200228091,196.11880526784554,34.71136160372124,926186.3512030179,0.5873835306969926,0.46301369863013697,0.07397260273972603,0.26575342465753427,0.19726027397260273,0.0,0,
1962,7112.749862017034,281.3319839673027,0.4265423301957263,0.03836321840576276,25.360774713222277,8.372663311133763,980.3687510487825,964.834540713074,194.43704871369118,0.0,858471.5837376792,0.5444391068858949,0.4273972602739726,0.06301369863013699,0.2191780821917808,0.1917808219178082,0.09863013698630137,36,
1963,2446.374385496531,291.0139148345758,0.5199680025993223,0.06457801502001274,25.35398062236431,16.24712296289472,972.3159750439905,964.8628612097116,195.76037513409827,33.962969077674394,1045190.2149303567,0.6628552859781562,0.4,0.15342465753424658,0.1863013698630137,0.26301369863013696,0.0,0,0.0
1964,2728.387700888496,264.98387055302885,0.48344191032770295,0.06858030061322458,25.423056039470048,15.564433991678769,972.9986640152065,964.7913413139038,196.46725343402656,32.768451681637785,910615.8467256853,0.5775087815358227,0.336986301369863,0.10410958904109589,0.22465753424657534,0.33424657534246577,0.0,0,
1965,5401.956588933216,247.1612668799944,0.47176703437248313,0.03421956810485646,25.497673974965778,10.663233422034935,977.9390814692267,964.7522028382645,196.81319454517302,30.785617441610256,881476.8491474049,0.559028950499369,0.3561643835616438,0.09315068493150686,0.2219178082191781,0.3287671232876712,0.0,0,0.35000000000000003
1966,3456.9284003276725,265.99233731658796,0.49308252621372195,0.04477649755329447,25.41790870355795,13.98274625161794,974.5803517552673,964.7938200228091,197.6191035282177,31.310864270083457,911986.4523316675,0.5783780139089723,0.33424657534246577,0.12054794520547946,0.1863013698630137,0.3589041095890411,0.0,0,
1967,5511.046404238208,254.14597249815805,0.4506421221960849,0.03730933191975534,25.4757412924716,10.510182406862057,978.1010022500126,964.7664342502757,193.8019668679293,31.798854565386026,906047.0959266858,0.5746112987865841,0.4602739726027397,0.0821917808219178,0.2493150684931507,0.21095890410958903,0.0,0,
1968,8542.719390546248,280.2873970865368,0.3924543206130608,0.03581105765371117,25.34076589317128,7.432562933693092,981.5807877269233,964.8315992014565,197.25586941116254,0.0,814288.4808605881,0.5164183668572984,0.2876712328767123,0.136986301369863,0.28493150684931506,0.13972602739726028,0.1506849315068493,55,
1969,4875.359440067586,334.8593107293547,0.4360040032394453,0.043538579322966106,25.10256643316594,11.439202238552596,977.1238957683327,965.0104305828917,195.54304536987541,41.95466093732992,1009496.2915493465,0.6402183482682309,0.43561643835616437,0.13424657534246576,0.3232876712328767,0.10684931506849316,0.0,0,
1970,3135.915267368705,320.3836655829038,0.47176703437248313,0.0716166575701071,25.160851131655452,14.65078715864395,973.9123108482413,964.958729684035,195.90516901695582,41.10699795985574,981146.363438721,0.6222389418053786,0.3726027397260274,0.12054794520547946,0.2356164383561644,0.27123287671232876,0.0,0,0.05
1971,1887.6952886028118,276.9162886041337,0.5154463768599454,0.07840248417928881,25.35963973811761,17.751702045022014,970.8113959618632,964.8222667362013,195.79142383211502,35.55282960079775,956629.6581781016,0.6066905493265485,0.27945205479452057,0.19452054794520549,0.21643835616438356,0.31232876712328766,0.0,0,
1972,1207.037553529988,232.0386637536344,0.5085359400504296,0.10177984802166326,25.58399256619044,20.1660362921236,968.6051895676346,964.727036837257,197.19042131113252,24.986400168924973,821477.0621896902,0.5209773352293824,0.18356164383561643,0.1506849315068493,0.23835616438356164,0.4273972602739726,0.0,0,
1973,2846.682733665667,207.9120463900991,0.5244613824747714,0.05981297955124716,25.612461164297972,15.290932529956265,973.272165476929,964.7066583473957,194.29969711117414,24.077577038546846,944758.2726756029,0.5991617660296822,0.3972602739726027,0.1232876712328767,0.12054794520547946,0.3589041095890411,0.0,0,0.1
1974,5415.402936183869,218.92863712668117,0.47971527146882975,0.04455041393974438,25.583466332036,10.644246243941964,977.9591619294756,964.7125435595109,196.3616108337409,27.01140910173587,888850.3746941049,0.5637052097248255,0.4438356164383562,0.052054794520547946,0.2219178082191781,0.2821917808219178,0.0,0,
1975,5433.945308801581,239.6179156215068,0.4590641718699893,0.04424322855345233,25.538203544791003,10.61811989944836,977.9867958986597,964.7386212913609,193.94176816494326,28.664047268784664,869967.7315058217,0.5517299159727433,0.38904109589041097,0.11506849315068493,0.2273972602739726,0.27123287671232876,0.0,0,
1976,2826.327996719517,334.8593107293547,0.4265313330347882,0.07640149720744631,25.07859798210068,15.337485743638084,973.2256122632472,965.0104305828917,197.56048301458708,43.690086443162485,988773.9783795261,0.6270763434674823,0.3780821917808219,0.1095890410958904,0.2684931506849315,0.24383561643835616,0.0,0,
1977,6349.924996364476,274.5743244130325,0.4265423301957263,0.04424322855345233,25.361642905415252,9.197242745181896,979.4821486133828,964.8159316137977,195.76037513409827,0.0,940748.3861253062,0.5966187126619141,0.4547945205479452,0.09863013698630137,0.20821917808219179,0.18356164383561643,0.0547945205479452,20,
1978,5329.122318848798,339.35599830610903,0.44075615804096546,0.05535620733579374,25.071906823968952,10.766688122272015,977.8297048329919,965.0269817683085,197.25586941116254,42.90112735084265,1039092.3272173067,0.6589880309597328,0.4438356164383562,0.15616438356164383,0.32602739726027397,0.07397260273972603,0.0,0,
1979,3070.1690081556208,311.77751205029665,0.4473170008945653,0.0624569800335577,25.230323291947713,14.792928529349709,973.7701694775355,964.929268217441,195.83155544422488,38.800746466947864,1030189.8748705636,0.6533421327185208,0.4547945205479452,0.10136986301369863,0.2191780821917808,0.2273972602739726,0.0,0,
1980,3456.9284003276725,281.3319839673027,0.47420412896216607,0.06091524335310985,25.35398062236431,13.98274625161794,974.5803517552673,964.834540713074,194.29969711117414,33.962969077674394,948316.8764564814,0.6014186177425681,0.3589041095890411,0.12054794520547946,0.25205479452054796,0.2684931506849315,0.0,0,
1981,1437.5171091718146,243.5488674436673,0.48450235568142536,0.0877968280281711,25.540882901108585,19.16017698131573,969.4086778515913,964.745456268734,196.6827838672106,27.76712013589491,809761.9151310197,0.5135476377035894,0.1780821917808219,0.14794520547945206,0.2958904109589041,0.3780821917808219,0.0,0,
1982,1115.9585706668174,223.48735880659515,0.4968413020949814,0.11359948329407134,25.564377792214465,20.84634063067333,968.2689203457023,964.7167263333859,185.93095044550094,26.163014302826436,860298.4971545486,0.5455977277743206,0.19452054794520549,0.2,0.2356164383561644,0.3698630136986301,0.0,0,
1983,1808.0862178950917,211.232465418376,0.45920971384714787,0.07168753396885105,25.6045675931391,17.98572045860608,970.5773775482792,964.7077660327614,196.34336231457823,25.048991596085095,815574.3486564639,0.5172338588638152,0.2273972602739726,0.1178082191780822,0.23013698630136986,0.4273972602739726,0.0,0,0.75
1984,1938.464022212164,197.60030856662425,0.5326205796314184,0.07751217141876489,25.890562723209438,17.605285929724758,970.9578120771605,964.4019724130517,197.6191035282177,23.34338080365436,863783.3095650448,0.5478077813071061,0.26575342465753427,0.14520547945205478,0.2,0.38904109589041097,0.0,0,
1985,3058.613578345922,203.00358413649516,0.5278158262106938,0.05119998106032935,25.622710024768477,14.818109276735711,973.7449887301495,964.7061442089033,194.85952236297163,22.76543002943135,789649.2943365601,0.5007922972707763,0.24383561643835616,0.10684931506849316,0.2136986301369863,0.43561643835616437,0.0,0,0.8500000000000001
1986,2081.223827595803,239.6179156215068,0.5126259889387845,0.07336875251305561,25.55635921089173,17.204707714742952,971.3583902921423,964.7386212913609,193.76655616637998,26.618267841163316,927055.1932527445,0.5879345467102641,0.27671232876712326,0.15616438356164383,0.26575342465753427,0.3013698630136986,0.0,0,0.15000000000000002
1987,2461.007253594459,224.05894827294208,0.5126259889387845,0.061552763061861804,25.583083175417844,16.210564604841196,972.3525334020441,964.7173176259,196.34336231457823,25.690558734681733,855085.0947170678,0.5422914096379171,0.30684931506849317,0.07123287671232877,0.2136986301369863,0.410958904109589,0.0,0,
1988,3816.10238252615,207.9120463900991,0.5154463768599454,0.06277248900481455,25.612461164297972,13.28127969605221,975.281818310833,964.7066583473957,197.56048301458708,24.077577038546846,868424.7673090406,0.5507513744983769,0.39452054794520547,0.0684931506849315,0.19726027397260273,0.33972602739726027,0.0,0,
1989,1031.5428424894446,211.232465418376,0.44631506798362736,0.1136725751932237,25.592253824797833,21.431202771325346,967.9470023502604,964.7077660327614,171.31222459460625,26.351997348271066,765256.2218612832,0.48532231219005784,0.06301369863013699,0.3178082191780822,0.1726027397260274,0.4465753424657534,0.0,0,
1990,2291.8016286833026,197.60030856662425,0.49088992169915985,0.07751217141876489,25.93723421772949,16.641508947359696,971.9215890595256,964.4019724130517,196.4051030084858,21.87022362112719,809523.0909523057,0.513396176403035,0.29315068493150687,0.07397260273972603,0.16164383561643836,0.4712328767123288,0.0,0,0.8
1991,898.723486443178,172.29618797488476,0.4178850434607136,0.11833345814206937,25.890562723209438,21.977040740515367,967.4196461056599,964.4019724130517,157.24095701308147,21.51680482834272,694809.8709817064,0.44064552954192443,0.0,0.2684931506849315,0.27123287671232876,0.46301369863013697,0.0,0,
1992,3577.176033748166,161.99071405612182,0.45746937283471834,0.0594464760119209,25.87805738594301,13.742822542306001,974.8202754645793,964.4019724130517,196.34336231457823,23.919345197656686,791250.7824498925,0.5018079543695412,0.2821917808219178,0.0958904109589041,0.16712328767123288,0.4547945205479452,0.0,0,
1993,1839.9627510625885,155.26419259199923,0.46372572322068134,0.08104143560188809,25.890562723209438,17.891353835526004,970.6717441713593,964.4019724130517,196.00423704141292,17.660216889811586,711179.5584391042,0.4510271172241909,0.2,0.0958904109589041,0.15342465753424658,0.5506849315068493,0.0,0,0.9500000000000001
1994,1225.8858899951856,133.18102678305402,0.5406175469519754,0.10094781195270575,25.929278598945917,20.030664889026028,968.6733946875297,964.4019724130517,198.1717939284843,11.936745848582383,572365.1285916122,0.36299158332801384,0.11232876712328767,0.0684931506849315,0.16712328767123288,0.6520547945205479,0.0,0,
1995,823.3519892943274,114.46711822941508,0.5318979090979113,0.15181842228514453,25.929278598945917,22.513011864073412,967.1088409086389,964.4019724130517,142.07933361130722,12.342217344633266,504075.01125725405,0.31968227502362634,0.0,0.136986301369863,0.26575342465753427,0.6,0.0,0,1.0
1996,1398.3880341757922,102.7440808601962,0.4953435428609022,0.09093270898878598,25.928912305342028,19.36129571305851,969.2767849837151,964.4019724130517,198.1717939284843,9.91719820255828,754308.0704184612,0.4783790400928851,0.21643835616438356,0.13424657534246576,0.13972602739726028,0.5095890410958904,0.0,0,
1997,3532.3882407921296,155.669979214679,0.5632669836074198,0.05341289254007872,25.856207599190828,13.831564403656628,974.7315336032286,964.4032032716822,193.31400378410908,19.224877189552068,808140.926619695,0.5125196135335458,0.336986301369863,0.08493150684931507,0.1643835616438356,0.4136986301369863,0.0,0,
1998,3419.9022042285687,171.5618673590946,0.5632544841114822,0.06345210682682341,25.89062717010775,14.05770927020042,974.5053887366848,964.400512896776,197.16437342482027,21.146705172410073,823744.9358524943,0.5224156112712419,0.336986301369863,0.0821917808219178,0.1643835616438356,0.41643835616438357,0.0,0,
1999,3409.631570205347,192.5343690235045,0.4670129688967337,0.04714047581963591,25.926642506165617,14.07859592150892,974.4845020853763,964.398214322639,192.81084789589957,22.567305486266555,788840.3907322121,0.5002792939702004,0.26575342465753427,0.09041095890410959,0.20821917808219179,0.4383561643835616,0.0,0,
2000,3675.072655919928,140.18259009167258,0.49040983166566593,0.06237159089176334,25.889922835682736,13.551342126685157,975.0117558802001,964.400512896776,196.55850985636908,18.532418325274172,843734.5867519736,0.5350929647082532,0.3726027397260274,0.09041095890410959,0.15342465753424658,0.3835616438356164,0.0,0,
2001,2026.2895043789774,194.85540244198657,0.5301518222168272,0.07667165749831156,25.93794398997813,17.35696072322351,971.2061372836617,964.398214322639,195.5612451282912,21.033310157905234,876292.42024296,0.5557410072570776,0.2958904109589041,0.09315068493150686,0.2465753424657534,0.3643835616438356,0.0,0,
2002,3847.378537828876,194.85540244198657,0.5221265446672051,0.042399761664770615,25.93794398997813,13.222280545161041,975.3408174617242,964.398214322639,194.38726187457368,21.033310157905234,862354.2485669103,0.5469014767674469,0.36712328767123287,0.0821917808219178,0.15342465753424658,0.3972602739726027,0.0,0,0.5
2003,4341.712602775983,187.038919435403,0.4966466144268598,0.055047402227220044,25.93794398997813,12.32935605946166,976.2337419474236,964.398214322639,196.86568318434797,21.165376788990404,838059.0854455567,0.5314935853916519,0.38082191780821917,0.08767123287671233,0.15342465753424658,0.38082191780821917,0.0,0,
2004,1333.5053284595301,192.5343690235045,0.47782407592754284,0.09869946431292625,25.92629229756397,19.616635152955567,969.0541237965896,964.400512896776,198.5654014810342,22.062259729064113,871789.9934669858,0.5528855869273122,0.2821917808219178,0.09315068493150686,0.21095890410958903,0.4136986301369863,0.0,0,
2005,2685.408168034305,155.26419259199923,0.5398535065908742,0.07950965157968003,25.85642453263879,15.665610340473066,972.8974876664122,964.4019724130517,196.9118379140557,22.37940163767289,875994.8555024967,0.5555522929366418,0.36712328767123287,0.07945205479452055,0.1506849315068493,0.40273972602739727,0.0,0,
2006,4551.753191750255,209.49212972554142,0.49764717340176545,0.043346714024677956,25.599616183419684,11.970582587702964,976.5925154191823,964.7071105060867,193.43870542726378,25.469012544675646,863410.3774421174,0.5475712693062642,0.41643835616438357,0.07123287671232877,0.18082191780821918,0.3315068493150685,0.0,0,
2007,3364.4468437197925,238.4902949564484,0.49040983166566593,0.05513636268123389,25.552505309460134,14.170969787629545,974.3921282192557,964.7367618630893,192.43837814872995,27.130606387421356,919299.4524243672,0.5830158881433074,0.4410958904109589,0.07671232876712329,0.1232876712328767,0.36164383561643837,0.0,0,
2008,5794.6764833284205,180.73359578519631,0.4876078346920968,0.04124475295344186,25.89062717010775,10.122468837226918,978.5117769304884,964.400512896776,196.55850985636908,22.76839403743577,875580.2605535556,0.5552893585448729,0.4301369863013699,0.07397260273972603,0.15342465753424658,0.3424657534246575,0.0,0,0.4
2009,5150.675462021083,213.17037794515,0.46825722430993055,0.047452866823329436,25.599616183419684,11.024605940910263,977.5572780357655,964.708685427392,194.947724619739,25.469012544675646,895226.7917132635,0.5677491068704106,0.4520547945205479,0.08767123287671233,0.19726027397260273,0.26301369863013696,0.0,0,
2010,4359.719705736805,227.2566320382357,0.48403427883896744,0.051874726653023416,25.583083175417844,12.29814457729374,976.2649534295915,964.7208898629914,194.17446080776543,25.690558734681733,901111.6139975532,0.5714812366803357,0.4794520547945205,0.06301369863013699,0.1506849315068493,0.30684931506849317,0.0,0,
2011,3550.600136216083,243.8169404863116,0.540802245881075,0.06252772525044664,25.52117277342179,13.79539186293239,974.7677061439529,964.7459418942332,196.55850985636908,29.461594560662085,931658.911193924,0.5908542054755987,0.410958904109589,0.07945205479452055,0.2054794520547945,0.30684931506849317,0.0,0,
2012,3617.058784985154,224.05894827294208,0.505203517973101,0.05572460147415143,25.576797763524805,13.664406270542102,974.8986917363432,964.7173176259,196.07784490816132,25.4294112250587,870036.5995910652,0.5517735918258911,0.4136986301369863,0.07671232876712329,0.12876712328767123,0.38082191780821917,0.0,0,
2013,3578.1989608381714,194.85540244198657,0.4978050327800348,0.05646892964737198,25.937510702473606,13.740804195274066,974.8222938116112,964.400512896776,196.55850985636908,21.033310157905234,955036.1168940633,0.6056799320738605,0.4465753424657534,0.13150684931506848,0.12876712328767123,0.29315068493150687,0.0,0,
2014,1460.4375824065687,205.60886624654538,0.5429680426187825,0.10058699989267769,25.605645749170357,19.122820138872342,969.485124596398,964.7062497734031,197.3991820309748,25.132587325264677,906247.8602079331,0.5747386226585065,0.30684931506849317,0.1178082191780822,0.16164383561643836,0.4136986301369863,0.0,0,0.25
2015,2973.367833152517,173.34677448692673,0.5015981972938386,0.06726307150965684,25.89062717010775,15.005748677585942,973.5573493292993,964.400512896776,195.88400552679408,21.529772570100057,810469.1830409813,0.5139961840696229,0.32602739726027397,0.0684931506849315,0.16986301369863013,0.4383561643835616,0.0,0,
2016,3891.6235630286174,155.26419259199923,0.48731305265830227,0.047467727475734786,25.92629229756397,13.13935505622733,975.4237429506579,964.400512896776,197.25586941116254,18.71627530554663,876579.5293115485,0.5559230906339094,0.42191780821917807,0.03561643835616438,0.1232876712328767,0.4191780821917808,0.0,0,
