Exceedance,VicFalls_full,VicFalls_overlap,VicFalls_factor_smooth,Ngonye_gauged,Ngonye_synthetic,Conversion
0.243,1484.0171,2008.4951,0.7405101325650953,1906.7082,1411.9367419449543,0.9514288898321686
0.244,1484.0171,1999.1401,0.7407240303812659,1896.8654,1411.9367419449543,0.9467908315738222
0.245,1473.6465,1986.8752,0.7411998837203903,1887.043,1398.6760521753763,0.9491258942869788
0.246,1470.6225,1986.8752,0.741059416052291,1881.7389,1394.4803303968806,0.9482245310383055
0.247,1463.3217,1976.1181,0.7411070320654077,1869.5501,1385.5367259085863,0.9468435586710607
0.248,1463.3217,1965.396,0.7410836320504071,1861.6618,1385.5367259085863,0.9428187174382082
0.249,1453.0426,1965.396,0.7411512597401162,1843.4906,1369.7997785006319,0.9403064855146454
0.25,1448.0846,1958.9797,0.7407682467798619,1829.3268,1362.8070080324592,0.935792844163535
0.251,1442.8091,1944.0572,0.7398335905486729,1827.1384,1351.7783629013575,0.9369072893297925
0.252,1442.8091,1944.0572,0.7385737501782285,1823.2968,1351.7783629013575,0.9333453436521598
0.253,1432.6212,1942.5703,0.7377235596330205,1815.5442,1339.3697298950844,0.9349084949287951
0.254,1425.77,1942.5703,0.7374521377333698,1802.7047,1329.408434716993,0.9324143688792674
0.255,1422.4786,1933.4404,0.7368457039118653,1792.7368,1320.9704093247049,0.9286399172013589
0.256,1414.6961,1929.0568,0.7368813672519134,1780.3389,1312.1578348095206,0.9273359577394521
0.257,1412.3815,1915.6039,0.7368579019552678,1765.2916,1300.7690647152579,0.9209757170532593
0.258,1403.6777,1902.2114,0.7379907916485404,1754.5176,1297.3742127562707,0.9224466788816956
0.259,1402.3296,1888.8793,0.7392145529392204,1745.1114,1290.0117433801372,0.9199062355812336
0.26,1392.7145,1888.8793,0.7409137838555353,1732.4728,1284.2776254994012,0.9216626793752734
0.261,1392.323,1876.7223,0.7422361250468843,1723.7366,1279.419574585491,0.9189100335091003
0.262,1386.1632,1862.3957,0.742830703309916,1710.164,1273.0349095314143,0.9164594233170373
0.263,1381.8066,1854.1364,0.7427709798235275,1700.7383,1263.7662562755465,0.9142082933417748
0.264,1370.9538,1836.3614,0.7441981074389867,1691.3332,1261.3267508483223,0.9181104180817219
0.265,1362.5733,1836.1519,0.7452746391380561,1684.8335,1255.663678720208,0.9215384440016607
0.266,1352.7466,1823.1197,0.7464649292488702,1680.5288,1254.4558117926888,0.9273398371821365
0.267,1352.7466,1810.1471,0.7475085498721855,1667.6411,1254.4558117926888,0.921514776210309
0.268,1342.9646,1791.9897,0.7491443671505146,1656.059,1243.2776781812938,0.9237974489565206
0.269,1342.9646,1784.3803,0.7506327881106211,1650.5189,1240.627271518914,0.9225363079088424
0.27,1333.2273,1771.5858,0.7529138066430701,1644.7788,1238.3766673938208,0.9288563678480186
0.271,1333.2273,1758.8504,0.7544281980278971,1624.9674,1238.3766673938208,0.9195140449314809
0.272,1323.5347,1758.8504,0.7558580028301395,1620.7242,1225.0373569504757,0.9255800826003849
0.273,1323.5347,1746.1741,0.7573989549888818,1613.572,1225.0373569504757,0.9233741635933836
0.274,1313.8865,1733.5566,0.7589486057777882,1606.8715,1219.5328845890633,0.9281873925860896
0.275,1306.9863,1720.9979,0.7604908662817411,1593.251,1213.114920420835,0.9270585569215608
0.276,1304.2828,1708.4979,0.7628462294874694,1580.0968,1205.370886105216,0.9241637519909148
0.277,1304.2828,1708.4979,0.7644180023738143,1575.1541,1205.370886105216,0.923171071912413
0.278,1294.7235,1684.0695,0.766808964509508,1567.2867,1203.472891160384,0.9282364084042066
0.279,1294.7235,1683.6732,0.7689814288057294,1561.1067,1201.8094915165238,0.9271956990694903
0.28,1285.2084,1671.3483,0.7705861897922536,1556.1877,1199.1767503445706,0.9330601561152032
0.281,1285.2084,1659.0815,0.7721896965177386,1549.1915,1199.1767503445706,0.9307982380389517
0.28200000000000003,1275.7375,1646.8728,0.7725527289159837,1543.0229,1192.066552174855,0.934413664390092
0.28300000000000003,1275.7375,1646.8728,0.7723853862076397,1538.8661,1192.066552174855,0.9316945586144049
0.28400000000000003,1266.3107,1634.7221,0.7731924322561838,1530.135,1183.088802330316,0.9342800327994669
0.28500000000000003,1260.9391,1634.7221,0.7723628003935857,1521.3323,1179.202669522253,0.9318614004095952
0.28600000000000003,1247.589,1624.8541,0.7723572814124261,1510.6526,1166.7635352946131,0.9352146702917493
0.28700000000000003,1247.589,1610.5937,0.7722393448806277,1503.3597,1166.7635352946131,0.9305576675074381
0.28800000000000003,1238.2939,1610.5937,0.772233494363225,1497.5437,1156.5402205622374,0.9339086661192736
0.289,1238.2939,1598.6159,0.7726970639561709,1493.6742,1156.453404412633,0.9320547156430976
0.29,1234.8221,1595.755,0.773919562453145,1487.283,1151.0374086040008,0.9321483706875676
0.291,1229.0427,1586.6955,0.7747505817192403,1479.9209,1146.5695781734617,0.9328964552439567
0.292,1229.0427,1586.6955,0.776406532542281,1475.1053,1146.5695781734617,0.9318483329405407
0.293,1219.8351,1571.1962,0.7780862159008771,1472.9651,1146.0938408130569,0.9395481740220927
0.294,1219.8351,1563.0265,0.7790320316235009,1465.2563,1146.0938408130569,0.9357671313426987
0.295,1210.671,1551.2776,0.7807160097233566,1462.7718,1142.0093628318518,0.9432862956425418
0.296,1210.671,1539.5857,0.7815513159772146,1457.9379,1142.0093628318518,0.9411750049006349
0.297,1201.5505,1539.5857,0.7821322169630357,1452.6066,1136.1304204331377,0.9455536162925634
0.298,1201.5505,1527.9505,0.7821336433884696,1446.1645,1136.1304204331377,0.9413619396971367
0.299,1192.4734,1527.9505,0.7821345990930905,1439.5474,1125.9198285745006,0.9441886322785066
0.3,1192.4734,1527.9505,0.7813459434479315,1436.4009,1125.9198285745006,0.9411748860645092
0.301,1183.4396,1516.372,0.7813466617680317,1428.3252,1116.0171269391562,0.9430283784142057
0.302,1183.4396,1516.372,0.7804984516183777,1427.293,1116.0171269391562,0.9413238973123337
0.303,1175.0486,1504.8501,0.7804989133147215,1420.2675,1108.5172403662161,0.9433799081724926
0.304,1174.4491,1504.8501,0.7809381841516796,1418.0471,1107.4071273155553,0.9429162381882324
0.305,1165.5017,1493.3847,0.7814946213218359,1411.9074,1103.398038904498,0.9467150832165221
0.306,1165.5017,1493.3847,0.7823555402524826,1408.215,1103.398038904498,0.945279451000929
0.307,1161.1496,1481.9755,0.7827899833070046,1400.2027,1099.9551291511823,0.9439478325268534
0.308,1156.5974,1474.6188,0.7836530295561823,1396.5278,1094.3932413294303,0.9462179677469708
0.309,1156.5974,1470.6225,0.7852044235151102,1382.2415,1094.3932413294303,0.9383923396042229
0.31,1152.7946,1470.6225,0.7860696203909593,1378.2626,1085.996251881342,0.939812138937029
0.311,1147.7361,1459.3256,0.7856491456076448,1375.417,1080.5951909042299,0.9415014400124121
0.312,1145.8734,1448.0846,0.7850923946402256,1374.2883,1078.9432923730446,0.94159031213487
0.313,1138.9177,1448.0846,0.7842311619123158,1365.5056,1070.872043285774,0.9402541055299904
0.314,1130.3334,1448.0846,0.7837389766629573,1355.3388,1067.7458175870127,0.9397509125569504
0.315,1130.1421,1448.0846,0.7828312848639405,1342.6583,1051.074922122234,0.9300378440217686
0.316,1130.1421,1448.0846,0.7812785505000723,1338.7414,1051.074922122234,0.9254853354161725
0.317,1121.4092,1436.8995,0.7804120132192829,1334.7965,1041.6912238030525,0.928912678621731
0.318,1120.9685,1436.8995,0.7803923384570429,1326.5458,1041.6912238030525,0.9235104991196175
0.319,1112.7189,1425.77,0.7803910152895,1319.1281,1029.435717255909,0.9251534392521856
0.32,1112.7189,1425.77,0.7803896921219569,1315.2225,1029.435717255909,0.9224127332130966
0.321,1112.7189,1425.77,0.7803880957216432,1311.3215,1029.435717255909,0.9196749406016639
0.322,1104.0713,1414.6961,0.7804303138976846,1305.4786,1018.8350735847098,0.9227982591203211
0.323,1104.0713,1414.6961,0.7806362862592253,1295.8334,1018.8350735847098,0.9162221434310132
0.324,1095.466,1403.6777,0.7806344322090047,1295.0963,1013.6035654391567,0.9228919608700616
0.325,1095.466,1403.6777,0.7815126631512245,1289.9482,1010.9967648064828,0.9202575462032856
0.326,1088.9293,1392.7145,0.7816383839712628,1289.4587,1007.8904144656854,0.9255792956123831
0.327,1086.9032,1392.7145,0.7816362493963629,1284.1434,1003.7330308630933,0.9234796906137486
0.328,1086.9032,1381.8066,0.7816814076368787,1278.7968,1003.7330308630933,0.9196878642969641
0.329,1079.6194,1381.8066,0.7825640718468012,1276.4199,999.4335864631116,0.925215269686972
0.33,1078.3827,1381.8066,0.784134240198837,1274.5695,999.4335864631116,0.9267893359779524
0.331,1070.3608,1370.9538,0.7858816564740898,1269.0304,997.307712867977,0.9317491007405886
0.332,1069.9044,1360.1559,0.7867500686401919,1264.5004,994.84577649555,0.9298454857233507
0.333,1069.9044,1349.4128,0.7884091046898227,1252.3114,994.84577649555,0.9228242351997604
0.334,1061.4682,1339.1342,0.7911055653043695,1242.2598,982.758641333893,0.9258484063242715
0.335,1061.1535,1338.7244,0.7937553651076971,1236.1755,981.22093533969,0.9246738905725611
0.336,1053.074,1328.0906,0.796487171300446,1231.1982,980.6335716282008,0.9312105052714251
0.337,1053.074,1317.5113,0.7983336485699185,1220.9792,980.6335716282008,0.9256223015324472
0.338,1053.074,1317.5113,0.8000090759743106,1215.2999,980.6335716282008,0.9232503604026611
0.339,1053.074,1306.9863,0.8012464499232042,1213.4092,980.6335716282008,0.9232397854321303
0.34,1044.7218,1296.5155,0.8030940837154967,1200.2065,963.8787393868834,0.9226176187640416
0.341,1042.8919,1296.5155,0.8040413679273299,1198.3251,963.5029526256544,0.923876149220887
0.342,1036.4114,1293.3773,0.8059265807488224,1192.306,960.9110977863055,0.9271521885867963
0.343,1036.4114,1286.0988,0.8078406105665437,1183.3162,960.9110977863055,0.9223469381958577
0.34400000000000003,1028.1428,1275.736,0.8088089971692477,1181.4453,955.5635883033211,0.929407460036992
0.34500000000000003,1028.1428,1265.4271,0.8108229117836061,1175.8399,955.5635883033211,0.9273010826018955
0.34600000000000003,1028.1428,1255.1719,0.8133811099669123,1169.9173,955.5635883033211,0.9255413081174065
0.34700000000000003,1019.9159,1255.1719,0.8151138378573437,1164.6608,949.3311344900043,0.9307935433598048
0.34800000000000003,1019.9159,1246.1128,0.8160876603764521,1157.4395,949.3311344900043,0.9261274322542579
0.34900000000000003,1019.9159,1244.9702,0.8161235542859012,1151.6722,949.3311344900043,0.9215532469258135
0.35000000000000003,1010.067,1234.8221,0.815531027900712,1147.9718,937.7486652631671,0.9268757637414454
0.35100000000000003,1003.5869,1234.8221,0.8165267683185381,1144.3574,934.3984496234048,0.9310588346892579
0.352,1003.5869,1234.8221,0.8159539183200256,1140.01,934.3984496234048,0.9268710327167606
0.353,998.125,1224.7272,0.8160132788411617,1136.899,927.7246807012378,0.9294674321364937
0.354,995.4845,1214.6856,0.8172239910597208,1133.2176,926.0926098111182,0.9302933494304715
0.355,989.3226,1214.6856,0.8182254767378659,1127.7043,922.7163884868414,0.9326749318036821
0.356,987.4235,1204.697,0.8192269624160112,1125.8689,922.3421590256559,0.9340897386234537
0.357,987.4235,1194.7614,0.8199085390337378,1120.3699,922.3421590256559,0.93030077559059
0.358,979.4038,1194.7614,0.820006387858739,1116.9007,915.865708603897,0.9351257454830142
0.359,979.4038,1194.7614,0.8207755283653579,1109.7616,915.865708603897,0.9300200423967979
0.36,979.4038,1194.7614,0.8217849521031051,1109.303,915.865708603897,0.9307790236497252
0.361,971.8681,1184.8787,0.8218206414570531,1107.5805,911.5513700178723,0.9365803003260664
0.362,971.4252,1184.8787,0.8218502374547921,1102.3501,905.966691443314,0.9326160073295545
0.363,971.4252,1175.0486,0.8228626968328985,1098.4809,905.966691443314,0.9304874485379107
0.364,971.4252,1175.0486,0.8248692411476729,1091.2228,905.966691443314,0.9265933423994342
0.365,963.4877,1175.0486,0.8267739504455834,1089.4112,900.6968014836636,0.9348295795407285
0.366,963.4877,1165.2711,0.8287867100873809,1085.2565,900.6968014836636,0.9335315481826553
0.367,963.4877,1155.5461,0.8308283499536758,1082.8057,900.6968014836636,0.9337178596586493
0.368,963.2156,1155.5461,0.8328699898199707,1078.567,899.1255030135244,0.9326116461466741
0.369,955.5912,1145.8734,0.8348889780635215,1076.9402,899.1255030135244,0.9409101957128995
0.37,955.5912,1136.253,0.835946162532783,1071.3615,899.1255030135244,0.9372214128911674
0.371,955.5912,1136.253,0.8360092620653763,1065.97,898.3060863101564,0.9325753450678796
0.372,947.7356,1136.253,0.8359068276749106,1059.8155,889.3980107114463,0.9347617758852778
0.373,939.9208,1126.6846,0.8359700022551616,1057.0081,883.6270637407241,0.9401080003131371
0.374,939.9208,1126.6846,0.8350244918633994,1054.962,883.6270637407241,0.9372269535743817
0.375,937.5556,1125.7308,0.8344245130830775,1052.2888,878.055569562776,0.936537064642114
0.376,932.1467,1117.1681,0.8344877598461816,1044.7686,871.8466085716315,0.935310513432737
0.377,932.1467,1117.1681,0.834643709517324,1042.3546,871.8466085716314,0.9333238104865322
0.378,932.1467,1113.939,0.8352241043891357,1037.398,871.8466085716315,0.9295316021019874
0.379,924.4132,1107.7035,0.8354866089389673,1032.0751,862.2849254693456,0.9327916622884069
0.38,924.4132,1106.6475,0.8355288532508868,1029.8075,862.2849254693456,0.9307892612785738
0.381,920.6956,1098.2906,0.8365961782914716,1020.3398,862.2849254693456,0.9271385431174912
0.382,916.7204,1098.2906,0.8373179717206164,1017.9482,852.3463221406524,0.9297778495391315
0.383,916.7204,1098.2906,0.8377894383547053,1016.1719,852.3463221406523,0.9286780193533751
0.384,916.7204,1088.9293,0.8387463917165187,1012.6512,852.3463221406524,0.9265175511174429
0.385,916.7204,1088.9293,0.8392788998776629,1007.3792,852.3463221406524,0.9222791450213611
0.386,912.3393,1088.9293,0.8396620988946598,1004.8948,843.7830881361629,0.924844602152214
0.387,909.0679,1079.6194,0.839704437049023,1002.1181,841.4830150171365,0.9256547448404421
0.388,909.0679,1079.6194,0.8397534834705483,1000.1429,841.4830150171365,0.9238842161771813
0.389,904.0319,1079.6194,0.8398025298920739,995.1204,835.7046294672126,0.9244194031949676
0.39,901.4559,1079.6194,0.8414702623539928,990.4432,833.4284993507281,0.9245360747549916
0.391,901.4559,1070.3608,0.8415193966162756,987.1869,833.4284993507281,0.9215502660035745
0.392,901.4559,1070.3608,0.8426159256248615,982.9214,833.4284993507282,0.9187639964167794
0.393,901.4559,1061.1535,0.8443788270341551,979.4469,833.4284993507282,0.9174317063810215
0.394,893.8841,1061.1535,0.8466765405687277,972.5127,825.1438379260871,0.9211526287302267
0.395,893.8841,1051.9972,0.8467504363431707,969.71,823.4036884951529,0.9185781083099432
0.396,893.8841,1051.9972,0.8468243321176139,967.3248,823.4036884951529,0.916398644635031
0.397,887.5632,1042.8919,0.8469086872528772,966.7515,818.7502437647498,0.9224697956886335
0.398,878.8611,1042.8919,0.8480237932874947,962.686,816.8125772922056,0.928907461559927
0.399,878.8611,1042.8919,0.8470752279945748,958.703,816.3806334647651,0.9240294766762153
0.4,878.8611,1033.8373,0.846126662701655,955.2628,816.3806334647651,0.9196826722300471
0.401,871.2888,1024.8335,0.8453325254463918,950.1118,803.2718538573029,0.9218073356967484
0.402,863.9982,1024.8335,0.8464434820105564,948.3972,802.764628297062,0.9291276628783046
0.403,863.9982,1024.8335,0.8475828469839818,944.1711,802.764628297062,0.9262325187459856
0.404,863.9982,1021.8776,0.8476678251089954,938.1358,802.764628297062,0.9204041550582946
0.405,863.9982,1015.8803,0.8475127538003188,934.7252,802.764628297062,0.9168902531261682
0.406,856.6266,1006.9774,0.8475624498686266,933.0217,790.7941578325908,0.9231491968993151
0.40700000000000003,856.6266,1006.9774,0.8486807498158295,931.3195,790.7941578325908,0.9226808174974994
0.40800000000000003,855.0149,1006.9774,0.8500865257923335,927.9187,788.9887786454626,0.9225701024634055
0.40900000000000003,849.2947,1006.9774,0.850928041685041,925.195,787.2743695267916,0.9269743111864369
0.41000000000000003,849.2947,998.125,0.850985018516204,921.1321,787.2743695267916,0.9229653937253698
0.41100000000000003,849.2947,992.931,0.8517361260841608,917.2118,787.2743695267916,0.9198484640616268
0.41200000000000003,847.2388,989.3226,0.8531392958522802,914.3652,780.6211848318349,0.9207331898395462
0.41300000000000003,842.0024,989.3226,0.8553539748246494,912.6294,780.6211848318349,0.9271009023630276
0.41400000000000003,839.318,980.5704,0.855988310869231,908.6464,777.7906971134076,0.9266936931096529
0.41500000000000004,834.7498,971.8681,0.8565309431446992,904.2522,774.5199897066692,0.927846870651145
0.41600000000000004,834.7498,971.8681,0.8569247704488377,899.1753,774.5199897066692,0.9230617216629039
0.417,831.2684,971.8681,0.8583821243113563,897.535,770.5917672993068,0.9268101613676077
0.418,827.5366,963.2156,0.8588704690537811,892.8315,766.8266091909909,0.9266376969804004
0.419,827.5366,963.2156,0.8589353990881745,890.8377,766.8266091909909,0.9246383004356441
0.42,823.6198,956.2616,0.8583237944698981,887.4965,761.7593634587539,0.9248919992680529
0.421,820.3628,954.6127,0.8589330838374212,882.7007,758.1808343564503,0.9242018706314454
0.422,820.3628,954.6127,0.8601120341686979,880.8291,758.1808343564503,0.9235081222063988
0.423,815.842,954.6127,0.8605113126444752,877.5029,755.1011723283336,0.9255482952928799
0.424,813.2284,946.0594,0.8603017578533063,874.1817,752.0600531931916,0.9247833120353294
0.425,813.2284,937.5556,0.861484824225277,870.8656,752.0600531931916,0.9225421767609694
0.426,808.1115,937.5556,0.8626678905972475,866.4696,747.4755020986407,0.9249658024896821
0.427,806.1332,937.5556,0.8656590791653727,859.2984,743.859461672278,0.9227500637267861
0.428,806.1332,929.101,0.8668462728889011,857.577,743.859461672278,0.922164508502125
0.429,806.1332,929.101,0.8669196540881865,854.3598,743.859461672278,0.9187827796732007
0.43,806.1332,920.6956,0.8685324310243286,850.9425,743.859461672278,0.9168102221654185
0.431,799.0771,920.6956,0.869723778291478,849.4326,740.021049320539,0.92453122517959
0.432,799.0771,920.6956,0.870937068284959,847.3434,738.7717302759537,0.9235438941081021
0.433,796.6765,912.3393,0.8710668314060557,842.8806,738.7717302759537,0.9215852777076203
0.434,792.06,912.3393,0.8711896302024609,837.9798,730.714270779528,0.9216969826517336
0.435,792.06,904.0319,0.8724072689065557,836.5771,730.0393120791321,0.9214402230143759
0.436,785.2032,904.0319,0.8736249076106505,833.0904,727.8085237313198,0.9269046836937493
0.437,785.0819,895.7732,0.8741240725741937,831.4631,726.8019111671641,0.9257657209612961
0.438,785.0819,895.7732,0.8753461045675798,826.5889,726.8019111671641,0.9216253408641832
0.439,785.0819,895.7732,0.8753509193525851,821.2924,726.8019111671641,0.9157249165944229
0.44,778.1427,887.5632,0.8754061273372727,818.4904,725.7656028659854,0.9207970611646621
0.441,778.1427,887.5632,0.875488760624793,815.2599,716.5115113267353,0.9172493418470579
0.442,777.661,887.5632,0.8744567076075352,810.4237,716.5115113267353,0.9112973911114444
0.443,771.2422,887.5632,0.8745808826288044,807.2059,705.9668484851786,0.9153633560056471
0.444,771.2422,879.4018,0.8746638075092678,803.9932,705.9668484851785,0.9118066328885532
0.445,764.3804,879.4018,0.8744739509324563,800.7856,700.2661474818176,0.9161225843595906
0.446,764.3804,871.2888,0.8735156707000308,800.7856,700.2661474818176,0.9151186640459732
0.447,764.3804,871.2888,0.8747509712577104,797.583,700.2661474818176,0.9127477678766206
0.448,762.7167,871.2888,0.8739893509222766,795.2038,695.4702223167137,0.9112159901742389
0.449,757.5572,871.2888,0.8752291491460491,791.2994,692.5683005817791,0.9142125513186056
0.45,757.5572,863.224,0.8753127193312947,789.2804,692.5683005817791,0.9119670082191709
0.451,750.8951,861.4379,0.8753962895165402,784.824,691.0753677755683,0.9149507268372495
0.452,750.7725,855.2074,0.8757946773391131,783.3746,686.0753050426567,0.913825832782443
0.453,750.7725,855.2074,0.8770390205195093,781.2218,686.0753050426567,0.912609348744777
0.454,750.7725,855.2074,0.8773665510448375,776.4991,686.0753050426567,0.9074311289457463
0.455,744.0263,847.2388,0.8783375086082483,772.1468,681.78955832735,0.911534305429568
0.456,744.0263,847.2388,0.8784217339172307,770.5415,678.2054965918314,0.9097264444619549
0.457,740.6484,841.7576,0.8790183942292574,768.9903,675.956618683875,0.9126552068213136
0.458,737.3183,839.318,0.8791449607938351,765.827,673.2729478898603,0.9131374440182216
0.459,737.3183,839.318,0.8792294911783606,763.63,673.2729478898603,0.9106053875897715
0.46,733.3846,831.4451,0.879314021562886,760.8029,668.9846576157062,0.9121880356032922
0.461,730.6486,831.4451,0.8795703024578254,754.8498,663.943466896229,0.9087042210116176
0.462,730.6486,831.4451,0.8796551451230081,753.2851,663.943466896229,0.9069080731277659
0.463,730.6486,831.4451,0.8795886523575189,751.7217,663.943466896229,0.9049574269367014
0.464,726.1668,823.6198,0.8780174151346891,750.1595,659.9076762522163,0.9070272906014579
0.465,724.017,823.6198,0.8769162716593083,747.0391,655.0907423557252,0.9048002220330809
0.466,723.1445,823.6198,0.8758535533673826,745.4808,655.0907423557252,0.9029066910515936
0.467,717.4235,823.6198,0.8747908350754569,742.3682,649.4168976114638,0.9052071720698637
0.468,717.4235,823.6198,0.8745034833808258,736.7662,649.4168976114638,0.8980812704591559
0.46900000000000003,710.868,815.842,0.8745890152493562,734.665,643.4343479442116,0.9038667360018571
0.47000000000000003,710.868,815.842,0.8737510485506687,729.9693,642.5299388881681,0.8972290794983001
0.47100000000000003,710.868,808.1115,0.8738280328158782,728.4253,642.5299388881682,0.8954101843834803
0.47200000000000003,710.868,808.1115,0.8727595068389985,728.3759,642.5299388881682,0.8942546172811432
0.47300000000000003,704.7879,808.1115,0.8716525556786638,722.2622,629.5616925000943,0.8932640479498787
0.47400000000000003,704.3503,808.1115,0.8717087647677797,719.5818,627.2657620273756,0.8905593736914368
0.47500000000000003,697.8704,808.1115,0.8706340778473278,717.2002,624.4189347589191,0.8947491321582333
0.47600000000000003,697.8704,808.1115,0.8695593909268761,714.5877,624.4189347589191,0.890389455084837
0.47700000000000004,697.7526,800.4284,0.869559538004314,713.0567,620.6888951201613,0.8886319515296405
0.47800000000000004,691.4282,792.7923,0.8693190536017642,711.527,618.5439782521025,0.8945888788627693
0.47900000000000004,691.4282,792.7923,0.8700914931777293,708.9168,618.5439782521025,0.8920991030605602
0.48,691.4282,792.7923,0.8713534761375918,705.4212,618.5439782521025,0.88898777163146
0.481,689.6635,792.7923,0.8712329379779222,702.3762,612.908592254337,0.8872925423656156
0.482,685.0236,788.2996,0.8713110029019325,697.8185,608.0169370785222,0.8875853869538542
0.483,685.0236,785.2032,0.8710697402893574,696.3019,608.0169370785222,0.8854111233481389
0.484,683.8179,785.2032,0.8699850326721925,695.1164,604.7408639649768,0.8843595114503098
0.485,678.6565,777.661,0.870420326495833,693.2726,603.438562842615,0.8891664086951425
0.486,676.9182,777.661,0.8722061339271594,691.7599,603.3572279848385,0.8913295993294884
0.487,672.3268,777.661,0.8735023979745883,688.3498,601.2752009453283,0.8943198470525467
0.488,672.3268,770.1655,0.87383947258633,684.6259,601.2752009453283,0.8898249115979632
0.489,672.3268,762.7167,0.873918088553916,681.0817,601.2752009453283,0.8852980684587488
0.49,672.3268,762.7167,0.8755386204623027,677.5451,601.2752009453283,0.8823341597493851
0.491,666.0345,762.7167,0.8787103131870865,676.7053,598.2247923097439,0.892788475819738
